GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
netex-java-model,org.rutebanken.netex.model,GeographicalInterval_VersionStructure,253,0,6,0,95,0,53,0,50,0
netex-java-model,org.rutebanken.netex.model,Routing,206,0,6,0,75,0,40,0,37,0
netex-java-model,org.rutebanken.netex.model,SalesOfferPackageRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TransferRestrictionsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,AddressesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,BlacklistRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FareProductRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,CateringServiceEnumeration,31,155,4,0,5,17,4,2,2,2
netex-java-model,org.rutebanken.netex.model,EstimatedPassingTimes_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,PointOnLinkByValueStructure,19,0,0,0,7,0,5,0,5,0
netex-java-model,org.rutebanken.netex.model,TimingPoint,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,FareTableSpecificsStructure,271,0,0,0,112,0,68,0,68,0
netex-java-model,org.rutebanken.netex.model,CustomerSecurityListing,131,0,6,0,45,0,25,0,22,0
netex-java-model,org.rutebanken.netex.model,TemplateVehicleJourney,231,0,6,0,85,0,45,0,42,0
netex-java-model,org.rutebanken.netex.model,DayTypeAssignments_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,StairFlight_VersionedChildStructure,231,0,6,0,87,0,51,0,48,0
netex-java-model,org.rutebanken.netex.model,RhythmicalJourneyGroupRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,ParkingAreas_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FareDayType_VersionedStructure,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,LinkProjection_VersionStructure,218,0,6,0,81,0,46,0,43,0
netex-java-model,org.rutebanken.netex.model,NoticeAssignmentView,82,0,0,0,32,0,17,0,17,0
netex-java-model,org.rutebanken.netex.model,CommonSection_VersionStructure,205,0,6,0,75,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,AssistanceBookingServices_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfTimeDemandTypeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AccessibilityToolEnumeration,31,111,4,0,5,13,4,2,2,2
netex-java-model,org.rutebanken.netex.model,ServiceJourney,438,3,6,0,168,1,86,1,83,1
netex-java-model,org.rutebanken.netex.model,CheckConstraintThroughputs_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TransitionEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,RouteLink_VersionStructure,192,0,6,0,70,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyLayover_VersionedChildStructure,158,0,6,0,56,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,BorderPoint,186,0,6,0,67,0,36,0,33,0
netex-java-model,org.rutebanken.netex.model,ComplexFeature,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,AmountOfPriceUnitProductRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TravelSpecification_VersionStructure,348,0,6,0,135,0,78,0,75,0
netex-java-model,org.rutebanken.netex.model,Duty,151,0,6,0,53,0,29,0,26,0
netex-java-model,org.rutebanken.netex.model,QualityStructureFactor_VersionStructure,215,0,6,0,79,0,43,0,40,0
netex-java-model,org.rutebanken.netex.model,PriceGroup,181,0,6,0,65,0,35,0,32,0
netex-java-model,org.rutebanken.netex.model,SalesOfferPackagesInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,ParkingEntrancesForVehicles_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,DayEventEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,HelpPointEquipment_VersionStructure,260,0,6,0,98,0,55,0,52,0
netex-java-model,org.rutebanken.netex.model,RailwayLinkRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,MarkedAsEnumeration,31,67,4,0,5,9,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PassengerSafetyEquipmentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,StopUseEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,DefaultDeadRunRunTime,146,0,6,0,51,0,28,0,25,0
netex-java-model,org.rutebanken.netex.model,BusSubmodeEnumeration,31,221,4,0,5,23,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PriceUnits_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ParkingBayRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,SecurityList_VersionStructure,186,0,6,0,68,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,Block_VersionStructure,342,0,6,0,133,0,78,0,75,0
netex-java-model,org.rutebanken.netex.model,GroupOfPlaces,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,LeftLuggageService,221,0,6,0,81,0,43,0,40,0
netex-java-model,org.rutebanken.netex.model,GeneralGroupOfEntitiesRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,TimeStructureFactor,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,AddressablePlace,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,FlexibleLine,457,0,30,0,149,0,83,0,68,0
netex-java-model,org.rutebanken.netex.model,FareTableRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,Quay_VersionStructure,559,3,18,0,205,1,112,1,103,1
netex-java-model,org.rutebanken.netex.model,CateringService,210,0,12,0,70,0,39,0,33,0
netex-java-model,org.rutebanken.netex.model,ValidityCondition_VersionStructure,171,3,6,0,62,1,35,1,32,1
netex-java-model,org.rutebanken.netex.model,TimeIntervalPrices_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,PurposeOfGrouping,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,CustomerRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ServiceAccessRightRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,Cells_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,ClassRelationshipInFrameStructure,67,0,0,0,27,0,17,0,17,0
netex-java-model,org.rutebanken.netex.model,RetailConsortiumRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,PassengerCarryingRequirement_VersionStructure,203,0,6,0,75,0,43,0,40,0
netex-java-model,org.rutebanken.netex.model,CommunicationService,210,0,12,0,70,0,39,0,33,0
netex-java-model,org.rutebanken.netex.model,UicOperatingPeriod_VersionStructure,286,0,26,0,86,0,51,0,38,0
netex-java-model,org.rutebanken.netex.model,SalesOfferPackageElement,216,0,6,0,79,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,Site_VersionFrameStructure.PointOfInterestClassifications,51,0,6,0,13,0,9,0,6,0
netex-java-model,org.rutebanken.netex.model,SaleDiscountRightEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,StopPlaceRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,PointOfInterest_DerivedViewStructure,65,0,0,0,26,0,16,0,16,0
netex-java-model,org.rutebanken.netex.model,ServiceLinksInJourneyPattern_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,FlexiblePointPropertiesRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TimetabledPassingTime,173,3,6,0,62,1,33,1,30,1
netex-java-model,org.rutebanken.netex.model,TypeOfFlexibleServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,AccessibilityLimitations_RelStructure,24,0,0,0,9,0,6,0,6,0
netex-java-model,org.rutebanken.netex.model,MultilingualString,6,37,0,0,2,15,2,9,2,9
netex-java-model,org.rutebanken.netex.model,CompositeFrameRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ChargingPolicyRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,DefaultInterchange_VersionStructure,234,0,6,0,88,0,51,0,48,0
netex-java-model,org.rutebanken.netex.model,StopPointInJourneyPattern_DerivedViewStructure,209,0,0,0,86,0,52,0,52,0
netex-java-model,org.rutebanken.netex.model,FlexibleServicePropertiesRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,CustomerSecurityListingRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,SalesTransactionFrameRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,EligibilityChangePolicy,196,0,6,0,71,0,38,0,35,0
netex-java-model,org.rutebanken.netex.model,DutyPartRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ServiceJourneyInterchange_DerivedViewStructure,257,0,0,0,106,0,64,0,64,0
netex-java-model,org.rutebanken.netex.model,ValueSet_VersionStructure,162,0,6,0,58,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,MedicalNeedEnumeration,31,45,4,0,5,7,4,2,2,2
netex-java-model,org.rutebanken.netex.model,ValidityParameterAssignmentsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,ParkingRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ValidityParameterAssignmentRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,InterchangeRuleParameterStructure,244,0,8,0,92,0,57,0,53,0
netex-java-model,org.rutebanken.netex.model,RoadNumberRangeStructure,31,0,0,0,12,0,8,0,8,0
netex-java-model,org.rutebanken.netex.model,BeaconPoint_VersionStructure,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,LostPropertyServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TrainStopAssignment,201,0,6,0,73,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,TargetPassingTime_VersionedChildStructure,227,0,6,0,85,0,49,0,46,0
netex-java-model,org.rutebanken.netex.model,ActivationAssignment,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,TopographicPlacesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ZonesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TravelSpecificationRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,WheelchairVehicleRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,BoundingBoxStructure,31,0,0,0,12,0,8,0,8,0
netex-java-model,org.rutebanken.netex.model,StepLimit,211,0,6,0,77,0,41,0,38,0
netex-java-model,org.rutebanken.netex.model,FulfilmentMethodsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,VehicleJourneyHeadways_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TicketingServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,JourneyMeeting_DerivedViewStructure,359,0,16,0,131,0,81,0,73,0
netex-java-model,org.rutebanken.netex.model,RetailDevice_VersionStructure,207,0,6,0,76,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,TypeOfAccessRightAssignment_VersionStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,ActivationAssignmentRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,SitePathLink_VersionStructure,446,0,12,0,166,0,91,0,85,0
netex-java-model,org.rutebanken.netex.model,DayTypeAssignment_VersionStructure,258,0,14,0,89,0,52,0,45,0
netex-java-model,org.rutebanken.netex.model,GroupOfTimebands_VersionedChildStructure,168,0,6,0,60,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,DirectionsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,RoundTrip,206,0,6,0,75,0,40,0,37,0
netex-java-model,org.rutebanken.netex.model,TypeOfTransfer_ValueStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,TypeOfUsageParameter_VersionStructure,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,InfrastructureJunctionsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,LuggageAllowanceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,Tariff_VersionStructure,438,0,6,0,173,0,102,0,99,0
netex-java-model,org.rutebanken.netex.model,QuayRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,OrganisationPart,191,0,6,0,69,0,37,0,34,0
netex-java-model,org.rutebanken.netex.model,ValidityConditionRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TravelAgent_VersionStructure,270,0,12,0,94,0,51,0,45,0
netex-java-model,org.rutebanken.netex.model,ActivationPointRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,MedicalFacilityEnumeration,31,45,4,0,5,7,4,2,2,2
netex-java-model,org.rutebanken.netex.model,FareQuotaFactor_VersionStructure,213,0,6,0,78,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,TimeDemandType,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,TransportOperatorsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,CustomerService_VersionStructure,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,TramSubmodeEnumeration,31,100,4,0,5,12,4,2,2,2
netex-java-model,org.rutebanken.netex.model,UserTypeEnumeration,31,166,4,0,5,18,4,2,2,2
netex-java-model,org.rutebanken.netex.model,TrafficControlPointRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ChargingMomentRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,CustomerPurchasePackagePriceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ServicePattern,256,0,6,0,95,0,50,0,47,0
netex-java-model,org.rutebanken.netex.model,NoticeRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FulfilmentMethodPriceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ControllableElementInSequence,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,TimeIntervalRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,ZoneRefs_RelStructure,29,0,0,0,11,0,7,0,7,0
netex-java-model,org.rutebanken.netex.model,NoticesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,SalesOfferPackageElementRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,VehicleServicePart_VersionStructure,186,0,6,0,68,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,Vehicle,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,SimpleFeature_VersionStructure,173,0,6,0,62,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,GenericParameterAssignment,291,0,6,0,109,0,57,0,54,0
netex-java-model,org.rutebanken.netex.model,VehicleTypeRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,CoupledJourneysInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,RoutesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ControllableElementPrice,206,0,6,0,75,0,40,0,37,0
netex-java-model,org.rutebanken.netex.model,SpecialServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,SalesTransactionsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,GroupOfSalesOfferPackages,226,0,6,0,83,0,44,0,41,0
netex-java-model,org.rutebanken.netex.model,ParkingCapacity,151,0,6,0,53,0,29,0,26,0
netex-java-model,org.rutebanken.netex.model,FareTableColumnRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,LinkInJourneyPattern,141,0,6,0,49,0,27,0,24,0
netex-java-model,org.rutebanken.netex.model,HeadwayJourneyGroup_VersionStructure,246,0,6,0,92,0,51,0,48,0
netex-java-model,org.rutebanken.netex.model,FareScheduledStopPointsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,FrameContainmentStructure,12,0,0,0,4,0,3,0,3,0
netex-java-model,org.rutebanken.netex.model,SecurityListing_VersionedChildStructure,147,0,6,0,52,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,CappingPeriodStartConstraintTypeEnumeration,65,0,4,0,11,0,6,0,4,0
netex-java-model,org.rutebanken.netex.model,AccessEndStructure,43,0,0,0,17,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,SpecialService_VersionStructure,587,0,22,0,216,0,126,0,115,0
netex-java-model,org.rutebanken.netex.model,TravelatorEquipment_VersionStructure,268,0,6,0,101,0,56,0,53,0
netex-java-model,org.rutebanken.netex.model,PathLink,350,0,12,0,126,0,67,0,61,0
netex-java-model,org.rutebanken.netex.model,LineLinkRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TripPlanRequestRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TypeOfUsageParameterRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,HolidayTypeEnumeration,31,144,4,0,5,16,4,2,2,2
netex-java-model,org.rutebanken.netex.model,FlexibleStopPlaceRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,TypeOfEntityRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ThirdPartyProduct,271,0,6,0,101,0,53,0,50,0
netex-java-model,org.rutebanken.netex.model,GroupsOfStopPlacesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,VehicleChargingEquipment,186,0,6,0,67,0,36,0,33,0
netex-java-model,org.rutebanken.netex.model,GroupMember_VersionedChildStructure,145,0,6,0,51,0,29,0,26,0
netex-java-model,org.rutebanken.netex.model,RetailService,210,0,12,0,70,0,39,0,33,0
netex-java-model,org.rutebanken.netex.model,TypeOfOperation,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,ValidityParameterAssignment_VersionStructure,316,0,6,0,120,0,65,0,62,0
netex-java-model,org.rutebanken.netex.model,Network_VersionStructure,307,0,18,0,103,0,59,0,50,0
netex-java-model,org.rutebanken.netex.model,WaitingEquipment_VersionStructure,279,0,6,0,106,0,60,0,57,0
netex-java-model,org.rutebanken.netex.model,Parking_VersionStructure,910,0,52,0,315,0,184,0,158,0
netex-java-model,org.rutebanken.netex.model,EquipmentPositionStructure,198,0,6,0,73,0,42,0,39,0
netex-java-model,org.rutebanken.netex.model,NoticeAssignmentsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfPaymentMethodRef,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FlexibleServicePropertiesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfUsageParameter,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,TrainNumbersInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,LockingTypeEnumeration,31,78,4,0,5,10,4,2,2,2
netex-java-model,org.rutebanken.netex.model,CustomerAccount,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,FareQuotaFactor,206,0,6,0,75,0,40,0,37,0
netex-java-model,org.rutebanken.netex.model,FareZonesInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TypeOfTravelDocument_VersionStructure,278,0,14,0,97,0,56,0,49,0
netex-java-model,org.rutebanken.netex.model,ResponsibilityRoleAssignment_VersionedChildStructure,285,0,22,0,92,0,56,0,45,0
netex-java-model,org.rutebanken.netex.model,TypeOfServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,PassengerAccessibilityNeedsStructure,43,0,0,0,17,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,LocaleStructure.Languages,52,0,8,0,12,0,9,0,5,0
netex-java-model,org.rutebanken.netex.model,DriverSchedule_VersionFrameStructure,217,0,6,0,80,0,44,0,41,0
netex-java-model,org.rutebanken.netex.model,MeetingRestrictionRefStructure,52,0,0,0,20,0,11,0,11,0
netex-java-model,org.rutebanken.netex.model,StairEquipment_VersionStructure,304,0,6,0,116,0,65,0,62,0
netex-java-model,org.rutebanken.netex.model,ComplaintsService,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,GeographicalIntervalPrice,206,0,6,0,75,0,40,0,37,0
netex-java-model,org.rutebanken.netex.model,TypeOfAccessRightAssignmentRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,JourneyPatternWaitTimes_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,VehicleTypeStopAssignment_VersionStructure,189,0,6,0,69,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,PreassignedFareProduct_VersionStructure,273,0,6,0,102,0,54,0,51,0
netex-java-model,org.rutebanken.netex.model,VehicleServicePart,151,0,6,0,53,0,29,0,26,0
netex-java-model,org.rutebanken.netex.model,FulfilmentMethodRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,RailwayJunction,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,RetailDeviceRefs_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ResidentialQualificationEligibilityRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,SectionRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TargetPassingTimeView,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,VersionStatusEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,FareRequestRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,TypeOfOrganisationPart,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,UsageParameterPrices_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,LinkProjection,176,0,6,0,63,0,34,0,31,0
netex-java-model,org.rutebanken.netex.model,StopPlace,542,17,18,0,197,6,103,4,94,4
netex-java-model,org.rutebanken.netex.model,TypeOfActivationRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FareDayType,166,0,6,0,59,0,32,0,29,0
netex-java-model,org.rutebanken.netex.model,RoutingConstraintZonesInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,ServiceExclusionsInFrame_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,FlexibleStopPlace_VersionStructure.Areas,52,0,8,0,12,0,9,0,5,0
netex-java-model,org.rutebanken.netex.model,ParkingCapacities_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,TypeOfDeliveryVariant,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,FareQuotaFactors_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,GroupOfLines_VersionStructure,330,0,22,0,110,0,65,0,54,0
netex-java-model,org.rutebanken.netex.model,MoneyService,210,0,12,0,70,0,39,0,33,0
netex-java-model,org.rutebanken.netex.model,ReasonForMeetingEnumeration,31,56,4,0,5,8,4,2,2,2
netex-java-model,org.rutebanken.netex.model,TariffsInFrame_RelStructure,57,0,8,0,14,0,10,0,6,0
netex-java-model,org.rutebanken.netex.model,TransportAdministrativeZone_VersionStructure,256,0,14,0,87,0,48,0,41,0
netex-java-model,org.rutebanken.netex.model,Zone_VersionStructure,218,3,6,0,81,1,45,1,42,1
netex-java-model,org.rutebanken.netex.model,SubscriptionTermTypeEnumeration,31,45,4,0,5,7,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PointOfInterestClassification_DerivedViewStructure,41,0,0,0,16,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,FareContractEntry,156,0,6,0,55,0,30,0,27,0
netex-java-model,org.rutebanken.netex.model,FlexibleLineTypeEnumeration,31,122,4,0,5,14,4,2,2,2
netex-java-model,org.rutebanken.netex.model,PointOfInterest_VersionStructure,469,0,12,0,175,0,95,0,89,0
netex-java-model,org.rutebanken.netex.model,PointOfInterestEntrance,390,0,12,0,142,0,75,0,69,0
netex-java-model,org.rutebanken.netex.model,TypeOfLink_ValueStructure,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,MoneyServiceRefStructure,47,0,0,0,18,0,10,0,10,0
netex-java-model,org.rutebanken.netex.model,DistanceMatrixElementRefByValueStructure,91,0,0,0,37,0,23,0,23,0
netex-java-model,org.rutebanken.netex.model,RestrictedManoeuvre,161,0,6,0,57,0,31,0,28,0
netex-java-model,org.rutebanken.netex.model,LogEntry_VersionStructure,162,0,6,0,58,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,Direction_ValueStructure,192,0,6,0,70,0,39,0,36,0
netex-java-model,org.rutebanken.netex.model,TopographicPlaces_RelStructure,62,0,8,0,16,0,11,0,7,0
netex-java-model,org.rutebanken.netex.model,Access,171,0,6,0,61,0,33,0,30,0
netex-java-model,org.rutebanken.netex.model,ResourceFrame,263,3,6,0,98,1,51,1,48,1
